PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)]
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,CMAV,CMA2C,FR0011758044,LBPAM PRO ALTO M,1135.85,2026-01-27T00:00:00,P,13700,1,15561145,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,15561145,0,,0,15561145,0,CMAV AG,Hors mandat CMAV AG,0,0,15561145,,PP_FAC_Taux,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3537.62,2026-01-27T00:00:00,P,180,1,636771.6,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,636771.6,0,M7EM,-0.0079417429619271,631714.523627345,-5057.076372654992,CMAV AG,Hors mandat CMAV AG,0,-5057.076372654992,631714.523627345,2026-01-28T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,247.2,2026-01-27T00:00:00,P,1724,1,426172.8,PP,FC_Act_US,,FR41,12234458,PP_FAC_Act_EUR_LC,426172.8,0,,0,426172.8,0,EMUT AG,Hors mandat EMUT AG,0,0,426172.8,,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,EMUT,EMU2A,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12212.36,2026-01-27T00:00:00,P,10,1,122123.6,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,122123.6,0,UCBIFX13,0.0107711057676473,123439.00621232587,1315.4062123258627,EMUT AG,Hors mandat EMUT AG,0,1315.4062123258627,123439.00621232587,2026-01-27T00:00:00,PP_FAC_Conv,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,EMUT,EMU2A,FR0013230042,Tocqueville Value Euro ISR GP,179.02,2026-01-27T00:00:00,P,1064,1,190477.28,PP,FC_Act_EUR,,FR41,12238661,PP_FAC_Act_EUR_LC,190477.28,0,M7EM,-0.0079417429619271,188964.558402153,-1512.721597847005,EMUT AG,Hors mandat EMUT AG,0,-1512.721597847005,188964.558402153,2026-01-28T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,EMUT,EMU2A,FR0007022793,LBPAM ACTIONS EX-EURO-M,5148.84,2026-01-27T00:00:00,P,19,1,97827.96,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,97827.96,0,,0,97827.96,0,EMUT AG,Hors mandat EMUT AG,0,0,97827.96,,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,EMUT,EMU2A,FR0013241031,OSTRUM SRI EURO BONDS 3-5 GP,100.26,2026-01-27T00:00:00,P,6731.03633,1,674853.7,PP,FC_Taux_Souv,PP_FAC_Taux_Gov,FR42,9315963,PP_FAC_Taux_Gov,674853.7,0,,0,674853.7,0,EMUT AG,Hors mandat EMUT AG,0,0,674853.7,,PP_FAC_Taux,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,EMUT,EMU2A,FR0010702084,INSERTION EMP DYN RC,249.36,2026-01-27T00:00:00,P,361.7122,1,90196.55,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,3030930,PP_FAC_Act_EUR_LC,90196.55,0,M7EM,-0.0079417429619271,89480.2321838474,-716.3178161526012,EMUT AG,Hors mandat EMUT AG,0,-716.3178161526012,89480.2321838474,2026-01-28T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,EMUT,EMU2A,FR0007045950,FEDERIS ISR EURO M,2390.61,2026-01-27T00:00:00,P,353,1,843885.33,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,843885.33,0,M7EM,-0.0079417429619271,837183.409619799,-6701.920380200958,EMUT AG,Hors mandat EMUT AG,0,-6701.920380200958,837183.409619799,2026-01-28T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,EMUT,EMU2A,FR0000986531,SELECTION VALEURS MOYENNES,952.76,2026-01-27T00:00:00,P,119,1,113378.44,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,113378.44,0,M7EM,-0.0079417429619271,112478.01757209573,-900.4224279042683,EMUT AG,Hors mandat EMUT AG,0,-900.4224279042683,112478.01757209573,2026-01-28T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,EMUT,EMU2A,FR0013305935,LAZARD CREDIT FI SRI TC,267.77,2026-01-27T00:00:00,P,743.752,1,199154.47,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_IG,FR42,9315968,PP_FAC_Taux_Corp_IG,199154.47,0,LECPTREU,0.000630639262365374,199280.06462805756,125.59462805755902,EMUT AG,Hors mandat EMUT AG,0,125.59462805755902,199280.06462805756,2026-01-27T00:00:00,PP_FAC_Taux,EMUT HORS MDT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4369.49,2026-01-27T00:00:00,P,6115,1,26719431.349999998,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,26719431.349999998,0,,0,26719431.349999998,0,INPR AG,Hors mandat INPR AG,0,0,26719431.349999998,,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3465.31,2026-01-27T00:00:00,P,4166,1,14436481.459999999,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,14436481.459999999,0,M7EM,-0.0079417429619271,14321830.634970054,-114650.825029945,INPR AG,Hors mandat INPR AG,0,-114650.825029945,14321830.634970054,2026-01-28T00:00:00,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0010590950,OBJECTIF CREDIT FI-C,20086.22,2026-01-27T00:00:00,P,26,1,522241.72,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,522241.72,0,LECPTREU,0.000630639262365374,522571.0661330772,329.3461330772261,INPR AG,Hors mandat INPR AG,0,329.3461330772261,522571.0661330772,2026-01-27T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0014010YJ4,LBPAM ISR Actions Focus Euro I2,10528.71,2026-01-27T00:00:00,P,191.82795,1,2019700.86,PP,FC_Act_EUR,,FR41,12771012,PP_FAC_Act_EUR_LC,2019700.86,0,M7EM,-0.0079417429619271,2003660.9149098971,-16039.945090102963,INPR AG,Hors mandat INPR AG,0,-16039.945090102963,2003660.9149098971,2026-01-28T00:00:00,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0007021936,FEDERIS ISR FRANCE MH,468.76,2026-01-27T00:00:00,P,11000,1,5156360,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,5156360,0,M7EM,-0.0079417429619271,5115409.514260838,-40950.48573916219,INPR AG,Hors mandat INPR AG,0,-40950.48573916219,5115409.514260838,2026-01-28T00:00:00,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0011034560,EDR FINANCIAL BDS S,1498.63,2026-01-27T00:00:00,P,326,1,488553.38,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,488553.38,0,LECPTREU,0.000630639262365374,488861.48094318935,308.10094318934716,INPR AG,Hors mandat INPR AG,0,308.10094318934716,488861.48094318935,2026-01-27T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3537.62,2026-01-27T00:00:00,P,3900,1,13796717.999999998,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,13796717.999999998,0,M7EM,-0.0079417429619271,13687148.011925805,-109569.98807419278,INPR AG,Hors mandat INPR AG,0,-109569.98807419278,13687148.011925805,2026-01-28T00:00:00,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,LU2541301847,EdRF EM Climate Bonds S EUR H,108.39,2026-01-27T00:00:00,P,4593,1,497835.27,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,497835.27,0,,0,497835.27,0,INPR AG,Hors mandat INPR AG,0,0,497835.27,,PP_FAC_Taux,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12661.01,2026-01-27T00:00:00,P,76,1,962236.76,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,962236.76,0,UCBIFX13,0.0107711057676473,972601.1139154783,10364.353915478336,INPR AG,Hors mandat INPR AG,0,10364.353915478336,972601.1139154783,2026-01-27T00:00:00,PP_FAC_Conv,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR001400EBG6,MH Lazard Total Return,1140.52,2026-01-27T00:00:00,P,990,1,1129114.8,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,1129114.8,0,LECPTREU,0.000630639262365374,1129826.864124598,712.064124597935,INPR AG,Hors mandat INPR AG,0,712.064124597935,1129826.864124598,2026-01-27T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0007045950,FEDERIS ISR EURO M,2470.89,2026-01-27T00:00:00,P,15000,1,37063350,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,37063350,0,M7EM,-0.0079417429619271,36769002.40099206,-294347.5990079418,INPR AG,Hors mandat INPR AG,0,-294347.5990079418,36769002.40099206,2026-01-28T00:00:00,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5407.02,2026-01-27T00:00:00,P,1375,1,7434652.5,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,7434652.5,0,MSDEPN,-0.00291159223150804,7413005.823537038,-21646.676462962292,INPR AG,Hors mandat INPR AG,0,-21646.676462962292,7413005.823537038,2026-01-28T00:00:00,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0000986531,SELECTION VALEURS MOYENNES,999.64,2026-01-27T00:00:00,P,9833,1,9829460.12,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,9829460.12,0,M7EM,-0.0079417429619271,9751397.074272446,-78063.04572755285,INPR AG,Hors mandat INPR AG,0,-78063.04572755285,9751397.074272446,2026-01-28T00:00:00,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6737.46,2026-01-27T00:00:00,P,700,1,4716222,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,4716222,0,M7EM,-0.0079417429619271,4678766.977124615,-37455.02287538536,INPR AG,Hors mandat INPR AG,0,-37455.02287538536,4678766.977124615,2026-01-28T00:00:00,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,LU1585264762,TIKEHAU SUBFIN FUND I CAP,224.77,2026-01-27T00:00:00,P,1206.002,1,271073.07,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU49,7240288,PP_FAC_Taux_Corp_HY,271073.07,0,HE00,-0.000194580552558224,271020.32445225574,-52.74554774427088,INPR AG,Hors mandat INPR AG,0,-52.74554774427088,271020.32445225574,2026-01-28T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,INPR,INP2C,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4133.97,2026-01-27T00:00:00,P,8401,1,34729481.97,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,34729481.97,0,M7EM,-0.0079417429619271,34453669.35099338,-275812.61900661886,INPR AG,Hors mandat INPR AG,0,-275812.61900661886,34453669.35099338,2026-01-28T00:00:00,PP_FAC_Act,INPR HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP1R,FR0011441583,LBPAM ISR Opti Euro Equity MH,2532.75,2026-01-27T00:00:00,P,1546,1,3915631.5,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,3915631.5,0,M7EM,-0.0079417429619271,3884534.561093375,-31096.938906624913,MHP PERE,Mandats LBPAM MHP PERE,0,-31096.938906624913,3884534.561093375,2026-01-28T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP1R,FR0007057674,FEDERIS ISR ACTIONS US MM,4369.49,2026-01-27T00:00:00,P,664,1,2901341.36,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,2901341.36,0,,0,2901341.36,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,2901341.36,,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP1R,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2195.55,2026-01-27T00:00:00,P,419,1,919935.45,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,919935.45,0,MSDEEEMN,0.0189400004574879,937359.0278438594,17423.577843859443,MHP PERE,Mandats LBPAM MHP PERE,0,17423.577843859443,937359.0278438594,2026-01-28T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP1R,FR0000986531,SELECTION VALEURS MOYENNES,999.64,2026-01-27T00:00:00,P,5400,1,5398056,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,5398056,0,M7EM,-0.0079417429619271,5355186.026753912,-42869.97324608825,MHP PERE,Mandats LBPAM MHP PERE,0,-42869.97324608825,5355186.026753912,2026-01-28T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP1R,FR0007045950,FEDERIS ISR EURO M,2470.89,2026-01-27T00:00:00,P,6659,1,16453656.510000002,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,16453656.510000002,0,M7EM,-0.0079417429619271,16322985.799213743,-130670.7107862588,MHP PERE,Mandats LBPAM MHP PERE,0,-130670.7107862588,16322985.799213743,2026-01-28T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP1R,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6737.46,2026-01-27T00:00:00,P,932,1,6279312.72,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,6279312.72,0,M7EM,-0.0079417429619271,6229444.032400201,-49868.687599798664,MHP PERE,Mandats LBPAM MHP PERE,0,-49868.687599798664,6229444.032400201,2026-01-28T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2B,FR0012599645,GROUPAMA ULTRA SHT TERM BD IC,11099.28,2026-01-27T00:00:00,P,455.11,1,5051393.32,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR43,5370699,PP_FAC_Taux_Autre,5051393.32,0,LECPTREU,0.000630639262365374,5054578.926957242,3185.606957241893,MHP AG,Hors mandat MHP AG,0,3185.606957241893,5054578.926957242,2026-01-27T00:00:00,PP_FAC_Taux,MHP HM ACT NC,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,LU2066074910,BDLCM Funds BDL Transition E Acc,163.82,2026-01-27T00:00:00,P,72100,1,11811422,PP,FC_Act_exEUR,PP_FAC_Taux_Gov,LU41,11008390,PP_FAC_Taux_Gov,11811422,0,,0,11811422,0,MHP AG,Hors mandat MHP AG,0,0,11811422,,PP_FAC_Taux,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR0010590950,OBJECTIF CREDIT FI-C,20086.22,2026-01-27T00:00:00,P,2568,1,51581412.96,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,51581412.96,0,LECPTREU,0.000630639262365374,51613942.22422086,32529.26422085613,MHP AG,Hors mandat MHP AG,0,32529.26422085613,51613942.22422086,2026-01-27T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR0007475975,MH Lazard action euro LC,522,2026-01-27T00:00:00,P,823202.19834,1,429711547.53000003,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,429711547.53000003,0,M7EM,-0.0079417429619271,426298888.8717449,-3412658.65825516,MHP AG,Hors mandat MHP AG,0,-3412658.65825516,426298888.8717449,2026-01-28T00:00:00,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR0007021936,FEDERIS ISR FRANCE MH,468.76,2026-01-27T00:00:00,P,202477,1,94913118.52000001,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,94913118.52000001,0,M7EM,-0.0079417429619271,94159342.92899925,-753775.5910007656,MHP AG,Hors mandat MHP AG,0,-753775.5910007656,94159342.92899925,2026-01-28T00:00:00,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR001400N7S5,MH EDRAM DIVERSIFIE,11490.29,2026-01-27T00:00:00,P,19315,1,221934951.35000002,PP,FC_Div,,FR44,10907450,PP_FAC_Act_EUR_LC,221934951.35000002,0,,0,221934951.35000002,0,MHP AG,Hors mandat MHP AG,0,0,221934951.35000002,,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR001400WZF9,Fonds Objectif Biodiversit� Actions Cot�,11187,2026-01-27T00:00:00,P,1500,1,16780500,PP,FC_Act_Mixte,,XL41,11972345,PP_FAC_Act_EUR_LC,16780500,0,,0,16780500,0,MHP AG,Hors mandat MHP AG,0,0,16780500,,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,LU2541301847,EdRF EM Climate Bonds S EUR H,108.39,2026-01-27T00:00:00,P,115822,1,12553946.58,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,12553946.58,0,,0,12553946.58,0,MHP AG,Hors mandat MHP AG,0,0,12553946.58,,PP_FAC_Taux,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12661.01,2026-01-27T00:00:00,P,13260,1,167884992.6,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,167884992.6,0,UCBIFX13,0.0107711057676473,169693299.6120953,1808307.0120953023,MHP AG,Hors mandat MHP AG,0,1808307.0120953023,169693299.6120953,2026-01-27T00:00:00,PP_FAC_Conv,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1754.93,2026-01-27T00:00:00,P,87914,1,154282916.01999998,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,154282916.01999998,0,LECPTREU,0.000630639262365374,154380212.8843544,97296.86435443163,MHP AG,Hors mandat MHP AG,0,97296.86435443163,154380212.8843544,2026-01-27T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR001400EBG6,MH Lazard Total Return,1140.52,2026-01-27T00:00:00,P,263978,1,301072188.56,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,301072188.56,0,LECPTREU,0.000630639262365374,301262056.5029122,189867.94291222095,MHP AG,Hors mandat MHP AG,0,189867.94291222095,301262056.5029122,2026-01-27T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,,
