PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)]
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33805.25,2026-01-27T00:00:00,P,3354,1,113382808.5,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,113382808.5,0,HE00,-0.000194580552558224,113360746.41047145,-22062.089528545737,MHP AG,Hors mandat MHP AG,0,-22062.089528545737,113360746.41047145,2026-01-28T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR0000986531,SELECTION VALEURS MOYENNES,999.64,2026-01-27T00:00:00,P,168110,1,168049480.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,168049480.4,0,M7EM,-0.0079417429619271,166714874.6217778,-1334605.7782222033,MHP AG,Hors mandat MHP AG,0,-1334605.7782222033,166714874.6217778,2026-01-28T00:00:00,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR0007045950,FEDERIS ISR EURO M,2470.89,2026-01-27T00:00:00,P,228208,1,563876865.12,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,563876865.12,0,M7EM,-0.0079417429619271,559398699.9950397,-4478165.124960303,MHP AG,Hors mandat MHP AG,0,-4478165.124960303,559398699.9950397,2026-01-28T00:00:00,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR0013032430,DOM REFLEX I,1249.34,2026-01-27T00:00:00,P,8115,1,10138394.100000001,PP,FC_Div,,FR44,7271877,PP_FAC_Act_EUR_LC,10138394.100000001,0,,0,10138394.100000001,0,MHP AG,Hors mandat MHP AG,0,0,10138394.100000001,,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR001400MAX6,MH Lazard Diversifi�,1160.54,2026-01-27T00:00:00,P,129170,1,149906951.8,PP,FC_Div,PP_FAC_DIV_Autres,FR44,10831093,PP_FAC_DIV_Autres,149906951.8,0,,0,149906951.8,0,MHP AG,Hors mandat MHP AG,0,0,149906951.8,,PP_FAC_DIV,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR0011790492,BDL REMPART EUROPE I,184.94,2026-01-27T00:00:00,P,136000,1,25151840,PP,FC_Alter_LS,PP_FAC_DIV_Autres,FR46,4373074,PP_FAC_DIV_Autres,25151840,0,,0,25151840,0,MHP AG,Hors mandat MHP AG,0,0,25151840,,PP_FAC_DIV,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR001400CCX3,GEMEQUITY PART MH,147.17,2026-01-27T00:00:00,P,769495,1,113246579.15,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,113246579.15,0,MSDEEEMN,0.0189400004574879,115391469.41090995,2144890.260909945,MHP AG,Hors mandat MHP AG,0,2144890.260909945,115391469.41090995,2026-01-28T00:00:00,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP2C,FR0011945989,MH EDRAM Euro Smidcap H - EUR,2197.66,2026-01-27T00:00:00,P,160709.63,1,353185125.46999997,PP,FC_Act_Mixte,PP_FAC_Act_EUR_LC,FR41,8426038,PP_FAC_Act_EUR_LC,353185125.46999997,0,,0,353185125.46999997,0,MHP AG,Hors mandat MHP AG,0,0,353185125.46999997,,PP_FAC_Act,MHP HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP5C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1751.38,2026-01-27T00:00:00,P,2881,1,5045725.78,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,5045725.78,0,LECPTREU,0.000630639262365374,5048907.8127839975,3182.032783997245,MHP AG,Hors mandat MHP AG,0,3182.032783997245,5048907.8127839975,2026-01-27T00:00:00,PP_FAC_Taux,MHP HM NANTI ID,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP5D,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1751.38,2026-01-27T00:00:00,P,1071,1,1875727.98,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,1875727.98,0,LECPTREU,0.000630639262365374,1876910.8877097054,1182.9077097054105,MHP AG,Hors mandat MHP AG,0,1182.9077097054105,1876910.8877097054,2026-01-27T00:00:00,PP_FAC_Taux,MHP HM NANTI SMI,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP5E,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1751.38,2026-01-27T00:00:00,P,1135,1,1987816.3,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,1987816.3,0,LECPTREU,0.000630639262365374,1989069.89500515,1253.595005149953,MHP AG,Hors mandat MHP AG,0,1253.595005149953,1989069.89500515,2026-01-27T00:00:00,PP_FAC_Taux,MHP HM NANTI CNP,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHP,MHP5F,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1751.38,2026-01-27T00:00:00,P,832,1,1457148.16,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,1457148.16,0,LECPTREU,0.000630639262365374,1458067.0948407794,918.9348407795187,MHP AG,Hors mandat MHP AG,0,918.9348407795187,1458067.0948407794,2026-01-27T00:00:00,PP_FAC_Taux,MHP HM NANT GENERALI,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3537.62,2026-01-27T00:00:00,P,1620,1,5730944.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,5730944.4,0,M7EM,-0.0079417429619271,5685430.712646105,-45513.687353895046,MHRS AG,Hors mandat MHRS AG,0,-45513.687353895046,5685430.712646105,2026-01-28T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2195.55,2026-01-27T00:00:00,P,1550,1,3403102.5,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,3403102.5,0,MSDEEEMN,0.0189400004574879,3467557.2629068787,64454.76290687872,MHRS AG,Hors mandat MHRS AG,0,64454.76290687872,3467557.2629068787,2026-01-28T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0007022793,LBPAM ACTIONS EX-EURO-M,5323.72,2026-01-27T00:00:00,P,1875,1,9981975,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,9981975,0,,0,9981975,0,MHRS AG,Hors mandat MHRS AG,0,0,9981975,,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0007021936,FEDERIS ISR FRANCE MH,468.76,2026-01-27T00:00:00,P,800,1,375008,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,375008,0,M7EM,-0.0079417429619271,372029.78285533364,-2978.217144666356,MHRS AG,Hors mandat MHRS AG,0,-2978.217144666356,372029.78285533364,2026-01-28T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6737.46,2026-01-27T00:00:00,P,1584,1,10672136.64,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,10672136.64,0,M7EM,-0.0079417429619271,10587381.273950556,-84755.3660494443,MHRS AG,Hors mandat MHRS AG,0,-84755.3660494443,10587381.273950556,2026-01-28T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0007045950,FEDERIS ISR EURO M,2470.89,2026-01-27T00:00:00,P,3910,1,9661179.9,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,9661179.9,0,M7EM,-0.0079417429619271,9584453.292525264,-76726.60747473687,MHRS AG,Hors mandat MHRS AG,0,-76726.60747473687,9584453.292525264,2026-01-28T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR001400OLK6,MH AMUNDI ACTIONS EURO U,126.96,2026-01-27T00:00:00,P,1,1,126.96,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,11110054,PP_FAC_Act_EUR_LC,126.96,0,M7EM,-0.0079417429619271,125.95171631355373,-1.008283686446262,MHRS AG,Hors mandat MHRS AG,0,-1.008283686446262,125.95171631355373,2026-01-28T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4369.49,2026-01-27T00:00:00,P,3059,1,13366269.91,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,13366269.91,0,,0,13366269.91,0,MHRS AG,Hors mandat MHRS AG,0,0,13366269.91,,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,97.22,2026-01-27T00:00:00,P,15760,1,1532187.2,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,1532187.2,0,HE00,-0.000194580552558224,1531889.0661680012,-298.133831998799,MHRS AG,Hors mandat MHRS AG,0,-298.133831998799,1531889.0661680012,2026-01-28T00:00:00,PP_FAC_Taux,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0011034560,EDR FINANCIAL BDS S,1498.63,2026-01-27T00:00:00,P,2093,1,3136632.59,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3136632.59,0,LECPTREU,0.000630639262365374,3138610.673662869,1978.083662868943,MHRS AG,Hors mandat MHRS AG,0,1978.083662868943,3138610.673662869,2026-01-27T00:00:00,PP_FAC_Taux,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0010590950,OBJECTIF CREDIT FI-C,20086.22,2026-01-27T00:00:00,P,170,1,3414657.4,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,3414657.4,0,LECPTREU,0.000630639262365374,3416810.8170239665,2153.4170239665546,MHRS AG,Hors mandat MHRS AG,0,2153.4170239665546,3416810.8170239665,2026-01-27T00:00:00,PP_FAC_Taux,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3537.62,2026-01-27T00:00:00,P,1300,1,4598906,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,4598906,0,M7EM,-0.0079417429619271,4562382.670641935,-36523.32935806457,AUXIA AG,Hors mandat AUXIA AG,0,-36523.32935806457,4562382.670641935,2026-01-28T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0000986531,SELECTION VALEURS MOYENNES,999.64,2026-01-27T00:00:00,P,6580,1,6577631.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,6577631.2,0,M7EM,-0.0079417429619271,6525393.343711249,-52237.85628875159,MHRS AG,Hors mandat MHRS AG,0,-52237.85628875159,6525393.343711249,2026-01-28T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0011441583,LBPAM ISR Opti Euro Equity MH,2532.75,2026-01-27T00:00:00,P,18900,1,47868975,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,47868975,0,M7EM,-0.0079417429619271,47488811.90469909,-380163.09530091286,MHRS AG,Hors mandat MHRS AG,0,-380163.09530091286,47488811.90469909,2026-01-28T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33805.25,2026-01-27T00:00:00,P,270,1,9127417.5,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,9127417.5,0,HE00,-0.000194580552558224,9125641.48205942,-1776.0179405808449,MHRS AG,Hors mandat MHRS AG,0,-1776.0179405808449,9125641.48205942,2026-01-28T00:00:00,PP_FAC_Taux,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MHRS,MRS2C,FR0014010YJ4,LBPAM ISR Actions Focus Euro I2,10528.71,2026-01-27T00:00:00,P,532.21668,1,5603555.08,PP,FC_Act_EUR,,FR41,12771012,PP_FAC_Act_EUR_LC,5603555.08,0,M7EM,-0.0079417429619271,5559053.085881639,-44501.9941183608,MHRS AG,Hors mandat MHRS AG,0,-44501.9941183608,5559053.085881639,2026-01-28T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011034560,EDR FINANCIAL BDS S,1498.63,2026-01-27T00:00:00,P,1184,1,1774377.92,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,1774377.92,0,LECPTREU,0.000630639262365374,1775496.9123826262,1118.992382626282,MMH AG,Hors mandat MUTUELLE MH AG,0,1118.992382626282,1775496.9123826262,2026-01-27T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400EBG6,MH Lazard Total Return,1140.52,2026-01-27T00:00:00,P,7395,1,8434145.4,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,8434145.4,0,LECPTREU,0.000630639262365374,8439464.303233739,5318.903233738616,MMH AG,Hors mandat MUTUELLE MH AG,0,5318.903233738616,8439464.303233739,2026-01-27T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0000986531,SELECTION VALEURS MOYENNES,999.64,2026-01-27T00:00:00,P,8102,1,8099083.28,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8099083.28,0,M7EM,-0.0079417429619271,8034762.442362999,-64320.83763700165,MMH AG,Hors mandat MUTUELLE MH AG,0,-64320.83763700165,8034762.442362999,2026-01-28T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6737.46,2026-01-27T00:00:00,P,299,1,2014500.54,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,2014500.54,0,M7EM,-0.0079417429619271,1998501.8945146569,-15998.645485343179,MMH AG,Hors mandat MUTUELLE MH AG,0,-15998.645485343179,1998501.8945146569,2026-01-28T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,LU1585264762,TIKEHAU SUBFIN FUND I CAP,224.77,2026-01-27T00:00:00,P,8484,1,1906948.68,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU49,7240288,PP_FAC_Taux_Corp_HY,1906948.68,0,HE00,-0.000194580552558224,1906577.6248721452,-371.0551278546918,MMH AG,Hors mandat MUTUELLE MH AG,0,-371.0551278546918,1906577.6248721452,2026-01-28T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1754.93,2026-01-27T00:00:00,P,2859,1,5017344.87,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,5017344.87,0,LECPTREU,0.000630639262365374,5020509.004667849,3164.134667849168,MMH AG,Hors mandat MUTUELLE MH AG,0,3164.134667849168,5020509.004667849,2026-01-27T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007045950,FEDERIS ISR EURO M,2470.89,2026-01-27T00:00:00,P,1121,1,2769867.69,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,2769867.69,0,M7EM,-0.0079417429619271,2747870.1127674733,-21997.577232526615,MMH AG,Hors mandat MUTUELLE MH AG,0,-21997.577232526615,2747870.1127674733,2026-01-28T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400CCX3,GEMEQUITY PART MH,147.17,2026-01-27T00:00:00,P,27856,1,4099567.52,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,4099567.52,0,MSDEEEMN,0.0189400004574879,4177213.330704303,77645.81070430297,MMH AG,Hors mandat MUTUELLE MH AG,0,77645.81070430297,4177213.330704303,2026-01-28T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33805.25,2026-01-27T00:00:00,P,56,1,1893094,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1893094,0,HE00,-0.000194580552558224,1892725.6407234352,-368.3592765647918,MMH AG,Hors mandat MUTUELLE MH AG,0,-368.3592765647918,1892725.6407234352,2026-01-28T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0014003QV0,LBPAM ISR ACTIONS ENVIRON-MH,13714.96,2026-01-27T00:00:00,P,475,1,6514606,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,9529463,PP_FAC_Act_EUR_LC,6514606,0,M7EM,-0.0079417429619271,6462868.673649772,-51737.32635022793,MMH AG,Hors mandat MUTUELLE MH AG,0,-51737.32635022793,6462868.673649772,2026-01-28T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011441583,LBPAM ISR Opti Euro Equity MH,2532.75,2026-01-27T00:00:00,P,10935,1,27695621.250000004,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,27695621.250000004,0,M7EM,-0.0079417429619271,27475669.744861618,-219951.50513838604,MMH AG,Hors mandat MUTUELLE MH AG,0,-219951.50513838604,27475669.744861618,2026-01-28T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4369.49,2026-01-27T00:00:00,P,295,1,1288999.55,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1288999.55,0,,0,1288999.55,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,1288999.55,,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3537.62,2026-01-27T00:00:00,P,402,1,1422123.24,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1422123.24,0,M7EM,-0.0079417429619271,1410829.1027677371,-11294.137232262874,MMH AG,Hors mandat MUTUELLE MH AG,0,-11294.137232262874,1410829.1027677371,2026-01-28T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,,
EXPORT_PRMP_ADP,2026-01-29T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0010590950,OBJECTIF CREDIT FI-C,20086.22,2026-01-27T00:00:00,P,92,1,1847932.24,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,1847932.24,0,LECPTREU,0.000630639262365374,1849097.618624735,1165.3786247349344,MMH AG,Hors mandat MUTUELLE MH AG,0,1165.3786247349344,1849097.618624735,2026-01-27T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,,
